acousticness,analysis_url,artist_name,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,playlist_id,release_date,speechiness,tempo,time_signature,title,track_href,track_id,track_name,track_popularity,type,uri,valence,0
4.82e-06,https://api.spotify.com/v1/audio-analysis/4vnLdmUdkOworoveEzpEST,The Cult,0.55,252533.0,0.765,0.873,7.0,0.132,-8.684,1.0,37i9dQZF1DX1spT6G94GFC,2000-06-05,0.0287,139.453,4.0,80s Rock Anthems,https://api.spotify.com/v1/tracks/4vnLdmUdkOworoveEzpEST,4vnLdmUdkOworoveEzpEST,She Sells Sanctuary,62,audio_features,spotify:track:4vnLdmUdkOworoveEzpEST,0.417,
0.0846,https://api.spotify.com/v1/audio-analysis/2HXixVqzzm9rEUIMAWzshl,Joan Jett & The Blackhearts,0.611,246800.0,0.883,1.2e-06,9.0,0.192,-11.225,1.0,37i9dQZF1DX1spT6G94GFC,1988-05-23,0.0539,117.928,4.0,80s Rock Anthems,https://api.spotify.com/v1/tracks/2HXixVqzzm9rEUIMAWzshl,2HXixVqzzm9rEUIMAWzshl,I Hate Myself for Loving You,66,audio_features,spotify:track:2HXixVqzzm9rEUIMAWzshl,0.604,
0.0657,https://api.spotify.com/v1/audio-analysis/1Z6lKdYhwp8WYoBqGCKxlM,Poison,0.574,228067.0,0.93,7.78e-06,1.0,0.108,-2.949,1.0,37i9dQZF1DX1spT6G94GFC,1990,0.0413,92.303,4.0,80s Rock Anthems,https://api.spotify.com/v1/tracks/1Z6lKdYhwp8WYoBqGCKxlM,1Z6lKdYhwp8WYoBqGCKxlM,Unskinny Bop,60,audio_features,spotify:track:1Z6lKdYhwp8WYoBqGCKxlM,0.69,
0.0222,https://api.spotify.com/v1/audio-analysis/4ReyTz0y3TGkX48wO3Llot,Faith No More,0.358,293653.0,0.893,0.0524,4.0,0.126,-7.486,0.0,37i9dQZF1DX1spT6G94GFC,1989,0.12,174.238,4.0,80s Rock Anthems,https://api.spotify.com/v1/tracks/4ReyTz0y3TGkX48wO3Llot,4ReyTz0y3TGkX48wO3Llot,Epic,68,audio_features,spotify:track:4ReyTz0y3TGkX48wO3Llot,0.262,
0.0713,https://api.spotify.com/v1/audio-analysis/5eU8qMd0TpaLqTGDZJaLDs,INXS,0.801,180518.0,0.723,0.154,10.0,0.0675,-4.985,0.0,37i9dQZF1DX1spT6G94GFC,1987,0.0689,109.03,4.0,80s Rock Anthems,https://api.spotify.com/v1/tracks/5eU8qMd0TpaLqTGDZJaLDs,5eU8qMd0TpaLqTGDZJaLDs,Need You Tonight,63,audio_features,spotify:track:5eU8qMd0TpaLqTGDZJaLDs,0.883,
0.0094,https://api.spotify.com/v1/audio-analysis/0HEmnAUT8PHznIAAmVXqFJ,George Michael,0.887,193200.0,0.48,3.58e-05,11.0,0.0662,-11.994,1.0,37i9dQZF1DX1spT6G94GFC,1987-10-30,0.117,95.846,4.0,80s Rock Anthems,https://api.spotify.com/v1/tracks/0HEmnAUT8PHznIAAmVXqFJ,0HEmnAUT8PHznIAAmVXqFJ,Faith - Remastered,74,audio_features,spotify:track:0HEmnAUT8PHznIAAmVXqFJ,0.607,
0.0515,https://api.spotify.com/v1/audio-analysis/1iQpStZpzBb5TOuTDKJKdj,Alice Cooper,0.3,269600.0,0.894,0.000333,2.0,0.125,-7.786,0.0,37i9dQZF1DX1spT6G94GFC,1989,0.109,118.631,4.0,80s Rock Anthems,https://api.spotify.com/v1/tracks/1iQpStZpzBb5TOuTDKJKdj,1iQpStZpzBb5TOuTDKJKdj,Poison,58,audio_features,spotify:track:1iQpStZpzBb5TOuTDKJKdj,0.268,
0.435,https://api.spotify.com/v1/audio-analysis/5xQS3BaNZDrltmswg7B8YD,R.E.M.,0.65,192960.0,0.732,0.0,4.0,0.093,-10.042,1.0,37i9dQZF1DX1spT6G94GFC,1988-11-07,0.0289,109.292,4.0,80s Rock Anthems,https://api.spotify.com/v1/tracks/5xQS3BaNZDrltmswg7B8YD,5xQS3BaNZDrltmswg7B8YD,Stand - Remastered,8,audio_features,spotify:track:5xQS3BaNZDrltmswg7B8YD,0.919,
0.0372,https://api.spotify.com/v1/audio-analysis/7LygtNjQ65PSdzVjUnHXQb,Warrant,0.472,201027.0,0.946,0.0,2.0,0.352,-4.591,1.0,37i9dQZF1DX1spT6G94GFC,1990-10-14,0.145,177.489,4.0,80s Rock Anthems,https://api.spotify.com/v1/tracks/7LygtNjQ65PSdzVjUnHXQb,7LygtNjQ65PSdzVjUnHXQb,Cherry Pie,64,audio_features,spotify:track:7LygtNjQ65PSdzVjUnHXQb,0.486,
0.018,https://api.spotify.com/v1/audio-analysis/2WfaOiMkCvy7F5fcp2zZ8L,a-ha,0.573,225280.0,0.902,0.00125,6.0,0.0928,-7.638,0.0,37i9dQZF1DX1spT6G94GFC,1985-06-01,0.054,84.412,4.0,80s Rock Anthems,https://api.spotify.com/v1/tracks/2WfaOiMkCvy7F5fcp2zZ8L,2WfaOiMkCvy7F5fcp2zZ8L,Take on Me,81,audio_features,spotify:track:2WfaOiMkCvy7F5fcp2zZ8L,0.876,
0.0628,https://api.spotify.com/v1/audio-analysis/3MrRksHupTVEQ7YbA0FsZK,Europe,0.536,310333.0,0.844,0.00084,6.0,0.0608,-6.918,0.0,37i9dQZF1DX1spT6G94GFC,1986,0.058,117.652,4.0,80s Rock Anthems,https://api.spotify.com/v1/tracks/3MrRksHupTVEQ7YbA0FsZK,3MrRksHupTVEQ7YbA0FsZK,The Final Countdown,74,audio_features,spotify:track:3MrRksHupTVEQ7YbA0FsZK,0.185,
0.000202,https://api.spotify.com/v1/audio-analysis/4ha9ajL4Kz98uldAfuos6p,U2,0.54,295516.0,0.429,0.355,2.0,0.141,-11.822,1.0,37i9dQZF1DX1spT6G94GFC,1987-03-03,0.0285,110.171,4.0,80s Rock Anthems,https://api.spotify.com/v1/tracks/4ha9ajL4Kz98uldAfuos6p,4ha9ajL4Kz98uldAfuos6p,With Or Without You - Remastered,55,audio_features,spotify:track:4ha9ajL4Kz98uldAfuos6p,0.113,
0.027,https://api.spotify.com/v1/audio-analysis/0sgDEFq9oeC8ueOK0mR5IA,Loverboy,0.526,220707.0,0.924,0.000728,7.0,0.598,-5.591,1.0,37i9dQZF1DX1spT6G94GFC,2006,0.0391,147.28,4.0,80s Rock Anthems,https://api.spotify.com/v1/tracks/0sgDEFq9oeC8ueOK0mR5IA,0sgDEFq9oeC8ueOK0mR5IA,Working for the Weekend,12,audio_features,spotify:track:0sgDEFq9oeC8ueOK0mR5IA,0.793,
0.287,https://api.spotify.com/v1/audio-analysis/56KqaFSGTb7ifpt16t5Y1N,The Clash,0.796,222427.0,0.872,0.0,9.0,0.284,-6.722,0.0,37i9dQZF1DX1spT6G94GFC,1982,0.0573,129.894,4.0,80s Rock Anthems,https://api.spotify.com/v1/tracks/56KqaFSGTb7ifpt16t5Y1N,56KqaFSGTb7ifpt16t5Y1N,Rock the Casbah - Remastered,71,audio_features,spotify:track:56KqaFSGTb7ifpt16t5Y1N,0.866,
0.158,https://api.spotify.com/v1/audio-analysis/64F1ojnPPiJiFZtYQtHB7r,Survivor,0.823,245533.0,0.563,0.00033,0.0,0.0861,-10.134,0.0,37i9dQZF1DX1spT6G94GFC,2004-07-02,0.0318,108.86,4.0,80s Rock Anthems,https://api.spotify.com/v1/tracks/64F1ojnPPiJiFZtYQtHB7r,64F1ojnPPiJiFZtYQtHB7r,Eye of the Tiger,56,audio_features,spotify:track:64F1ojnPPiJiFZtYQtHB7r,0.563,
0.648,https://api.spotify.com/v1/audio-analysis/0EMmVUYs9ZZRHtlADB88uz,Dexys Midnight Runners,0.45,287307.0,0.658,3.14e-06,2.0,0.264,-7.064,1.0,37i9dQZF1DX1spT6G94GFC,1982-08,0.0472,106.799,4.0,80s Rock Anthems,https://api.spotify.com/v1/tracks/0EMmVUYs9ZZRHtlADB88uz,0EMmVUYs9ZZRHtlADB88uz,Come On Eileen,19,audio_features,spotify:track:0EMmVUYs9ZZRHtlADB88uz,0.781,
0.103,https://api.spotify.com/v1/audio-analysis/7o7E1nrHWncYY7PY94gCiX,The Buggles,0.68,252773.0,0.678,0.00828,1.0,0.204,-11.548,1.0,37i9dQZF1DX1spT6G94GFC,1980-01-10,0.0754,131.165,4.0,80s Rock Anthems,https://api.spotify.com/v1/tracks/7o7E1nrHWncYY7PY94gCiX,7o7E1nrHWncYY7PY94gCiX,Video Killed The Radio Star,69,audio_features,spotify:track:7o7E1nrHWncYY7PY94gCiX,0.251,
0.0102,https://api.spotify.com/v1/audio-analysis/51H2y6YrNNXcy3dfc3qSbA,Prince,0.729,352906.0,0.989,4.45e-05,9.0,0.443,-4.613,0.0,37i9dQZF1DX1spT6G94GFC,1984-06-25,0.049,126.47,4.0,80s Rock Anthems,https://api.spotify.com/v1/tracks/51H2y6YrNNXcy3dfc3qSbA,51H2y6YrNNXcy3dfc3qSbA,When Doves Cry,69,audio_features,spotify:track:51H2y6YrNNXcy3dfc3qSbA,0.84,
0.347,https://api.spotify.com/v1/audio-analysis/4RvWPyQ5RL0ao9LPZeSouE,Tears For Fears,0.645,251489.0,0.795,0.00389,7.0,0.104,-12.095,1.0,37i9dQZF1DX1spT6G94GFC,1985-02-25,0.0527,112.067,4.0,80s Rock Anthems,https://api.spotify.com/v1/tracks/4RvWPyQ5RL0ao9LPZeSouE,4RvWPyQ5RL0ao9LPZeSouE,Everybody Wants To Rule The World,79,audio_features,spotify:track:4RvWPyQ5RL0ao9LPZeSouE,0.535,
0.00112,https://api.spotify.com/v1/audio-analysis/10HlI5OL8VIdMh2CaymhbD,Metallica,0.444,447440.0,0.703,0.0761,7.0,0.127,-9.443,1.0,37i9dQZF1DX1spT6G94GFC,1988-08-25,0.0641,106.228,4.0,80s Rock Anthems,https://api.spotify.com/v1/tracks/10HlI5OL8VIdMh2CaymhbD,10HlI5OL8VIdMh2CaymhbD,One (Remastered),6,audio_features,spotify:track:10HlI5OL8VIdMh2CaymhbD,0.419,
0.000646,https://api.spotify.com/v1/audio-analysis/7HKxTNVlkHsfMLhigmhC0I,Blondie,0.554,212227.0,0.833,0.0025,2.0,0.0737,-6.667,0.0,37i9dQZF1DX1spT6G94GFC,2004-01-01,0.0347,142.673,4.0,80s Rock Anthems,https://api.spotify.com/v1/tracks/7HKxTNVlkHsfMLhigmhC0I,7HKxTNVlkHsfMLhigmhC0I,Call Me,64,audio_features,spotify:track:7HKxTNVlkHsfMLhigmhC0I,0.773,
5.93e-05,https://api.spotify.com/v1/audio-analysis/3W5V3fnZGcWb1EPSspF7lW,INXS,0.206,268200.0,0.81,0.0644,9.0,0.0855,-6.492,1.0,37i9dQZF1DX1spT6G94GFC,1982,0.0423,163.552,4.0,80s Rock Anthems,https://api.spotify.com/v1/tracks/3W5V3fnZGcWb1EPSspF7lW,3W5V3fnZGcWb1EPSspF7lW,Don't Change,12,audio_features,spotify:track:3W5V3fnZGcWb1EPSspF7lW,0.155,
0.438,https://api.spotify.com/v1/audio-analysis/44hOGg1uFg1XJZGZYNwYmM,Soft Cell,0.569,162507.0,0.402,0.0,0.0,0.134,-10.151,1.0,37i9dQZF1DX1spT6G94GFC,1986-01-01,0.0433,144.635,4.0,80s Rock Anthems,https://api.spotify.com/v1/tracks/44hOGg1uFg1XJZGZYNwYmM,44hOGg1uFg1XJZGZYNwYmM,Tainted Love,15,audio_features,spotify:track:44hOGg1uFg1XJZGZYNwYmM,0.696,
0.174,https://api.spotify.com/v1/audio-analysis/2gQaQUhDCNGfBVXTvxAmXQ,Tears For Fears,0.511,393667.0,0.942,1.87e-05,0.0,0.139,-10.407,1.0,37i9dQZF1DX1spT6G94GFC,1985-02-25,0.0429,97.909,4.0,80s Rock Anthems,https://api.spotify.com/v1/tracks/2gQaQUhDCNGfBVXTvxAmXQ,2gQaQUhDCNGfBVXTvxAmXQ,Shout,69,audio_features,spotify:track:2gQaQUhDCNGfBVXTvxAmXQ,0.498,
0.0524,https://api.spotify.com/v1/audio-analysis/1KSkVwl54ghzE1jSbsVNBr,The Cure,0.442,212013.0,0.935,0.000307,9.0,0.188,-6.903,1.0,37i9dQZF1DX1spT6G94GFC,1987-05-25,0.0424,151.448,4.0,80s Rock Anthems,https://api.spotify.com/v1/tracks/1KSkVwl54ghzE1jSbsVNBr,1KSkVwl54ghzE1jSbsVNBr,Just like Heaven - 2006 Remaster,48,audio_features,spotify:track:1KSkVwl54ghzE1jSbsVNBr,0.514,
0.000466,https://api.spotify.com/v1/audio-analysis/1kDWbI0qgA2a11idtF2xNx,A Flock Of Seagulls,0.525,220307.0,0.858,0.878,9.0,0.166,-4.927,0.0,37i9dQZF1DX1spT6G94GFC,2008-03-28,0.0345,145.492,4.0,80s Rock Anthems,https://api.spotify.com/v1/tracks/1kDWbI0qgA2a11idtF2xNx,1kDWbI0qgA2a11idtF2xNx,I Ran,55,audio_features,spotify:track:1kDWbI0qgA2a11idtF2xNx,0.669,
0.134,https://api.spotify.com/v1/audio-analysis/7dhM0KUBxuZV9z5iNodLyn,Depeche Mode,0.68,294773.0,0.741,0.204,11.0,0.0985,-7.598,1.0,37i9dQZF1DX1spT6G94GFC,1990-03-19,0.0494,130.036,4.0,80s Rock Anthems,https://api.spotify.com/v1/tracks/7dhM0KUBxuZV9z5iNodLyn,7dhM0KUBxuZV9z5iNodLyn,Personal Jesus - 2006 Remaster,51,audio_features,spotify:track:7dhM0KUBxuZV9z5iNodLyn,0.365,
0.00182,https://api.spotify.com/v1/audio-analysis/4blsgJTKfFehcYdPvPkNoM,Iggy Pop,0.566,218400.0,0.926,0.122,4.0,0.281,-7.099,1.0,37i9dQZF1DX1spT6G94GFC,2000-01-01,0.0327,146.271,4.0,80s Rock Anthems,https://api.spotify.com/v1/tracks/4blsgJTKfFehcYdPvPkNoM,4blsgJTKfFehcYdPvPkNoM,Real Wild Child (Wild One),12,audio_features,spotify:track:4blsgJTKfFehcYdPvPkNoM,0.963,
0.00242,https://api.spotify.com/v1/audio-analysis/6EPRKhUOdiFSQwGBRBbvsZ,Motörhead,0.317,165907.0,0.981,0.00677,6.0,0.0852,-7.102,1.0,37i9dQZF1DX1spT6G94GFC,1980-11-08,0.174,140.079,4.0,80s Rock Anthems,https://api.spotify.com/v1/tracks/6EPRKhUOdiFSQwGBRBbvsZ,6EPRKhUOdiFSQwGBRBbvsZ,Ace of Spades,73,audio_features,spotify:track:6EPRKhUOdiFSQwGBRBbvsZ,0.234,
0.00517,https://api.spotify.com/v1/audio-analysis/1QFh8OH1e78dGd3VyJZCAC,The Cure,0.462,155973.0,0.836,0.0,11.0,0.18,-5.766,0.0,37i9dQZF1DX1spT6G94GFC,1979-05-11,0.0621,168.766,4.0,80s Rock Anthems,https://api.spotify.com/v1/tracks/1QFh8OH1e78dGd3VyJZCAC,1QFh8OH1e78dGd3VyJZCAC,Boys Don't Cry,72,audio_features,spotify:track:1QFh8OH1e78dGd3VyJZCAC,0.671,
0.00311,https://api.spotify.com/v1/audio-analysis/0dqGfCMAGyDgpUAgLNOjWd,Metallica,0.256,417227.0,0.929,0.201,7.0,0.11,-6.667,1.0,37i9dQZF1DX1spT6G94GFC,1984-07-27,0.113,113.47,4.0,80s Rock Anthems,https://api.spotify.com/v1/tracks/0dqGfCMAGyDgpUAgLNOjWd,0dqGfCMAGyDgpUAgLNOjWd,Fade To Black (Remastered),61,audio_features,spotify:track:0dqGfCMAGyDgpUAgLNOjWd,0.278,
0.368,https://api.spotify.com/v1/audio-analysis/2hvOsGJc6qll4WzW8Ljqc3,Pretenders,0.751,185960.0,0.703,0.00123,9.0,0.196,-5.687,1.0,37i9dQZF1DX1spT6G94GFC,1980-01-11,0.0287,97.931,4.0,80s Rock Anthems,https://api.spotify.com/v1/tracks/2hvOsGJc6qll4WzW8Ljqc3,2hvOsGJc6qll4WzW8Ljqc3,Brass in Pocket - 2006 Remaster,64,audio_features,spotify:track:2hvOsGJc6qll4WzW8Ljqc3,0.907,
0.0114,https://api.spotify.com/v1/audio-analysis/7FlwylpJSe3ea6m1IrkizS,Pet Shop Boys,0.648,245360.0,0.947,0.0567,4.0,0.105,-6.617,0.0,37i9dQZF1DX1spT6G94GFC,1986-03-24,0.0369,113.255,4.0,80s Rock Anthems,https://api.spotify.com/v1/tracks/7FlwylpJSe3ea6m1IrkizS,7FlwylpJSe3ea6m1IrkizS,West End Girls - 2001 Remaster,57,audio_features,spotify:track:7FlwylpJSe3ea6m1IrkizS,0.602,
0.00255,https://api.spotify.com/v1/audio-analysis/2aoo2jlRnM3A0NyLQqMN2f,Jimi Hendrix,0.438,240800.0,0.805,5.69e-05,8.0,0.0842,-6.237,1.0,37i9dQZF1DWWzBc3TOlaAV,1968-10-25,0.0624,113.253,4.0,60s Rock Anthems,https://api.spotify.com/v1/tracks/2aoo2jlRnM3A0NyLQqMN2f,2aoo2jlRnM3A0NyLQqMN2f,All Along the Watchtower,75,audio_features,spotify:track:2aoo2jlRnM3A0NyLQqMN2f,0.564,
0.308,https://api.spotify.com/v1/audio-analysis/4u9f8hqstB7iITDJNzKhQx,The Who,0.412,198707.0,0.782,0.00822,2.0,0.0775,-9.186,0.0,37i9dQZF1DWWzBc3TOlaAV,1965-12-03,0.058,96.732,4.0,60s Rock Anthems,https://api.spotify.com/v1/tracks/4u9f8hqstB7iITDJNzKhQx,4u9f8hqstB7iITDJNzKhQx,My Generation - Stereo Version,69,audio_features,spotify:track:4u9f8hqstB7iITDJNzKhQx,0.705,
0.000287,https://api.spotify.com/v1/audio-analysis/5FKkbyGm42hw1y08l2knlO,The Rolling Stones,0.731,222747.0,0.837,0.15,9.0,0.0978,-8.673,1.0,37i9dQZF1DWWzBc3TOlaAV,1971-12-20,0.0477,135.603,4.0,60s Rock Anthems,https://api.spotify.com/v1/tracks/5FKkbyGm42hw1y08l2knlO,5FKkbyGm42hw1y08l2knlO,(I Can't Get No) Satisfaction - Mono Version,55,audio_features,spotify:track:5FKkbyGm42hw1y08l2knlO,0.832,
0.029,https://api.spotify.com/v1/audio-analysis/3bWGaqVeYKMlLss40mPgNn,The Doors,0.597,133200.0,0.554,0.0,11.0,0.0766,-14.144,0.0,37i9dQZF1DWWzBc3TOlaAV,1968-07-03,0.0425,117.835,4.0,60s Rock Anthems,https://api.spotify.com/v1/tracks/3bWGaqVeYKMlLss40mPgNn,3bWGaqVeYKMlLss40mPgNn,"Hello, I Love You",61,audio_features,spotify:track:3bWGaqVeYKMlLss40mPgNn,0.963,
0.0484,https://api.spotify.com/v1/audio-analysis/0hCB0YR03f6AmQaHbwWDe8,Led Zeppelin,0.412,333893.0,0.902,0.131,9.0,0.405,-11.6,1.0,37i9dQZF1DWWzBc3TOlaAV,1969-10-22,0.405,89.74,4.0,60s Rock Anthems,https://api.spotify.com/v1/tracks/0hCB0YR03f6AmQaHbwWDe8,0hCB0YR03f6AmQaHbwWDe8,Whole Lotta Love - 1990 Remaster,75,audio_features,spotify:track:0hCB0YR03f6AmQaHbwWDe8,0.422,
0.0112,https://api.spotify.com/v1/audio-analysis/0aym2LBJBk9DAYuHHutrIl,The Beatles,0.386,425653.0,0.607,1.38e-05,10.0,0.088,-7.7,1.0,37i9dQZF1DWWzBc3TOlaAV,2000-11-13,0.0261,147.207,4.0,60s Rock Anthems,https://api.spotify.com/v1/tracks/0aym2LBJBk9DAYuHHutrIl,0aym2LBJBk9DAYuHHutrIl,Hey Jude - Remastered 2015,76,audio_features,spotify:track:0aym2LBJBk9DAYuHHutrIl,0.532,
0.191,https://api.spotify.com/v1/audio-analysis/3Xls4cNOwy01dtrNXb1inG,Cream,0.553,298333.0,0.576,0.00664,0.0,0.0365,-13.458,1.0,37i9dQZF1DWWzBc3TOlaAV,1968-07-01,0.0304,109.827,4.0,60s Rock Anthems,https://api.spotify.com/v1/tracks/3Xls4cNOwy01dtrNXb1inG,3Xls4cNOwy01dtrNXb1inG,White Room,72,audio_features,spotify:track:3Xls4cNOwy01dtrNXb1inG,0.457,
0.493,https://api.spotify.com/v1/audio-analysis/29SyMC0plk6qw8NMF7lfRL,The Kinks,0.573,134253.0,0.939,0.0,8.0,0.0994,-6.441,1.0,37i9dQZF1DWWzBc3TOlaAV,1964-10-02,0.0808,137.382,4.0,60s Rock Anthems,https://api.spotify.com/v1/tracks/29SyMC0plk6qw8NMF7lfRL,29SyMC0plk6qw8NMF7lfRL,You Really Got Me - Mono Mix,71,audio_features,spotify:track:29SyMC0plk6qw8NMF7lfRL,0.963,
0.661,https://api.spotify.com/v1/audio-analysis/0wz1LjDb9ZNEYwOmDJ3Q4b,The Beach Boys,0.55,149373.0,0.854,0.0,3.0,0.112,-5.968,1.0,37i9dQZF1DWWzBc3TOlaAV,1963-03-25,0.036,159.231,4.0,60s Rock Anthems,https://api.spotify.com/v1/tracks/0wz1LjDb9ZNEYwOmDJ3Q4b,0wz1LjDb9ZNEYwOmDJ3Q4b,Surfin' U.S.A. - Remastered,70,audio_features,spotify:track:0wz1LjDb9ZNEYwOmDJ3Q4b,0.965,
0.715,https://api.spotify.com/v1/audio-analysis/48i055G1OT5KxGGftwFxWy,Roy Orbison,0.619,178933.0,0.603,0.0,9.0,0.0721,-9.481,1.0,37i9dQZF1DWWzBc3TOlaAV,1962,0.0342,127.432,4.0,60s Rock Anthems,https://api.spotify.com/v1/tracks/48i055G1OT5KxGGftwFxWy,48i055G1OT5KxGGftwFxWy,"Oh, Pretty Woman",71,audio_features,spotify:track:48i055G1OT5KxGGftwFxWy,0.958,
0.00102,https://api.spotify.com/v1/audio-analysis/5Ly2g3fnof2iFE8zsQZJX2,The Beatles,0.51,163467.0,0.893,5.85e-05,9.0,0.201,-9.267,1.0,37i9dQZF1DWWzBc3TOlaAV,2018-09-24,0.0342,142.657,4.0,60s Rock Anthems,https://api.spotify.com/v1/tracks/5Ly2g3fnof2iFE8zsQZJX2,5Ly2g3fnof2iFE8zsQZJX2,Back In The U.S.S.R. - 2018 Mix,7,audio_features,spotify:track:5Ly2g3fnof2iFE8zsQZJX2,0.934,
0.406,https://api.spotify.com/v1/audio-analysis/1qRA5BS78u3gME0loMl9AA,Buffalo Springfield,0.653,153693.0,0.519,0.0209,2.0,0.101,-10.164,1.0,37i9dQZF1DWWzBc3TOlaAV,1966-12-05,0.0497,98.883,4.0,60s Rock Anthems,https://api.spotify.com/v1/tracks/1qRA5BS78u3gME0loMl9AA,1qRA5BS78u3gME0loMl9AA,For What It's Worth,72,audio_features,spotify:track:1qRA5BS78u3gME0loMl9AA,0.822,
0.201,https://api.spotify.com/v1/audio-analysis/4BP3uh0hFLFRb5cjsgLqDh,Creedence Clearwater Revival,0.64,140773.0,0.663,0.00806,0.0,0.152,-7.516,1.0,37i9dQZF1DWWzBc3TOlaAV,1969-11-02,0.0374,132.77,4.0,60s Rock Anthems,https://api.spotify.com/v1/tracks/4BP3uh0hFLFRb5cjsgLqDh,4BP3uh0hFLFRb5cjsgLqDh,Fortunate Son,79,audio_features,spotify:track:4BP3uh0hFLFRb5cjsgLqDh,0.663,
0.262,https://api.spotify.com/v1/audio-analysis/3lN8PP6R2IxbLP05QpYXng,Steppenwolf,0.439,212893.0,0.734,0.333,2.0,0.244,-12.168,1.0,37i9dQZF1DWWzBc3TOlaAV,1968-01-01,0.097,145.703,4.0,60s Rock Anthems,https://api.spotify.com/v1/tracks/3lN8PP6R2IxbLP05QpYXng,3lN8PP6R2IxbLP05QpYXng,Born To Be Wild - Single Version,66,audio_features,spotify:track:3lN8PP6R2IxbLP05QpYXng,0.54,
0.000385,https://api.spotify.com/v1/audio-analysis/7BY005dacJkbO6EPiOh2wb,The Animals,0.295,271280.0,0.584,0.218,9.0,0.0996,-6.696,0.0,37i9dQZF1DWWzBc3TOlaAV,1964-01-01,0.0345,117.2,3.0,60s Rock Anthems,https://api.spotify.com/v1/tracks/7BY005dacJkbO6EPiOh2wb,7BY005dacJkbO6EPiOh2wb,House Of The Rising Sun,68,audio_features,spotify:track:7BY005dacJkbO6EPiOh2wb,0.228,
0.102,https://api.spotify.com/v1/audio-analysis/0iA3xXSkSCiJywKyo1UKjQ,The Kingsmen,0.623,165381.0,0.709,0.0,1.0,0.0967,-9.818,0.0,37i9dQZF1DWWzBc3TOlaAV,2006-01-31,0.0636,122.394,4.0,60s Rock Anthems,https://api.spotify.com/v1/tracks/0iA3xXSkSCiJywKyo1UKjQ,0iA3xXSkSCiJywKyo1UKjQ,Louie Louie,66,audio_features,spotify:track:0iA3xXSkSCiJywKyo1UKjQ,0.948,
0.255,https://api.spotify.com/v1/audio-analysis/4tMxTsEPybFSX1dq7BOC4K,Marvin Gaye,0.735,193493.0,0.52,0.0,11.0,0.106,-6.18,1.0,37i9dQZF1DWWzBc3TOlaAV,1995-01-01,0.0371,118.441,4.0,60s Rock Anthems,https://api.spotify.com/v1/tracks/4tMxTsEPybFSX1dq7BOC4K,4tMxTsEPybFSX1dq7BOC4K,I Heard It Through The Grapevine - Single Version (Mono),11,audio_features,spotify:track:4tMxTsEPybFSX1dq7BOC4K,0.688,
0.255,https://api.spotify.com/v1/audio-analysis/1vXuYPpkLjn1v06E2EsWQY,Tommy James & The Shondells,0.412,208667.0,0.59,0.0325,11.0,0.177,-12.277,1.0,37i9dQZF1DWWzBc3TOlaAV,2002-06-04,0.0701,85.824,4.0,60s Rock Anthems,https://api.spotify.com/v1/tracks/1vXuYPpkLjn1v06E2EsWQY,1vXuYPpkLjn1v06E2EsWQY,Crimson and Clover - Single Version,54,audio_features,spotify:track:1vXuYPpkLjn1v06E2EsWQY,0.653,
0.22,https://api.spotify.com/v1/audio-analysis/5tmrnhMxx39jnu3kjopMdP,Santana,0.704,238267.0,0.528,0.35,5.0,0.14,-13.382,1.0,37i9dQZF1DWWzBc3TOlaAV,1969,0.0358,117.472,4.0,60s Rock Anthems,https://api.spotify.com/v1/tracks/5tmrnhMxx39jnu3kjopMdP,5tmrnhMxx39jnu3kjopMdP,Evil Ways,60,audio_features,spotify:track:5tmrnhMxx39jnu3kjopMdP,0.73,
0.00876,https://api.spotify.com/v1/audio-analysis/0wJoRiX5K5BxlqZTolB2LD,Jimi Hendrix,0.533,170813.0,0.905,0.578,2.0,0.0698,-5.27,1.0,37i9dQZF1DWWzBc3TOlaAV,1967-05-12,0.0754,108.9,4.0,60s Rock Anthems,https://api.spotify.com/v1/tracks/0wJoRiX5K5BxlqZTolB2LD,0wJoRiX5K5BxlqZTolB2LD,Purple Haze,70,audio_features,spotify:track:0wJoRiX5K5BxlqZTolB2LD,0.486,
0.352,https://api.spotify.com/v1/audio-analysis/4s6LhHAV5SEsOV0lC2tjvJ,The Mamas & The Papas,0.552,162373.0,0.608,0.0,1.0,0.0533,-9.786,0.0,37i9dQZF1DWWzBc3TOlaAV,1966-03,0.0345,112.367,4.0,60s Rock Anthems,https://api.spotify.com/v1/tracks/4s6LhHAV5SEsOV0lC2tjvJ,4s6LhHAV5SEsOV0lC2tjvJ,California Dreamin' - Single Version,75,audio_features,spotify:track:4s6LhHAV5SEsOV0lC2tjvJ,0.637,
0.729,https://api.spotify.com/v1/audio-analysis/3AhXZa8sUQht0UEdBJgpGc,Bob Dylan,0.483,369600.0,0.721,0.0,0.0,0.189,-6.836,1.0,37i9dQZF1DWWzBc3TOlaAV,1965-08-30,0.032,95.261,4.0,60s Rock Anthems,https://api.spotify.com/v1/tracks/3AhXZa8sUQht0UEdBJgpGc,3AhXZa8sUQht0UEdBJgpGc,Like a Rolling Stone,70,audio_features,spotify:track:3AhXZa8sUQht0UEdBJgpGc,0.562,
