"1","4844365177","9784844365174","","","積読","","","","2017-08-06 20:04:39","","なるほどデザイン〈目で見て楽しむ新しいデザインの本。〉","筒井 美希","エムディエヌコーポレーション","2015","本","272"
"1","425500613X","9784255006130","","","読みたい","","","","2017-08-06 23:41:54","","暇と退屈の倫理学","國分 功一郎","朝日出版社","2011","本","402"
"1","4198642966","9784198642969","","","読みたい","","","","2017-08-20 15:35:26","","紙の世界史: PAPER 歴史に突き動かされた技術","マークカーランスキー","徳間書店","2016","本","493"
"1","4062201704","9784062201704","","","読み終わった","","","","2017-08-25 09:43:09","2018-01-06 17:47:12","スタンフォード大学 マインドフルネス教室","スティーヴン・マーフィ重松","講談社","2016","本","322"
"1","4309253695","9784309253695","","","読みたい","","","","2017-09-05 11:27:47","","動物になって生きてみた","チャールズフォスター","河出書房新社","2017","本","295"
"1","4326000449","9784326000449","","","読みたい","","","","2017-09-15 23:49:59","","ビッグデータ・リトルデータ・ノーデータ: 研究データと知識インフラ","クリスティン L.ボーグマン","勁草書房","2017","本","430"
"1","4909240004","9784909240002","","","読みたい","","","","2017-10-08 13:00:06","","芸術・無意識・脳―精神の深淵へ:世紀末ウィーンから現代まで","エリック・R・カンデル","九夏社","2017","本","592"
"1","432000910X","9784320009103","","","読みたい","","","","2017-11-02 10:09:36","","美の起源: アートの行動生物学 (共立スマートセレクション)"," 渡辺茂","共立出版","2016","本","150"
"1","4409030949","9784409030943","","","読みたい","","","","2018-01-03 18:47:04","","四方対象: オブジェクト指向存在論入門","グレアムハーマン","人文書院","2017","本","237"
"1","4788515253","9784788515253","","","読みたい","","","","2018-01-03 18:48:19","","心の哲学: 新時代の心の科学をめぐる哲学の問い (ワードマップ)"," 信原幸弘","新曜社","2017","本","301"
"1","4101186340","9784101186344","","","読みたい","","","","2018-01-03 20:09:00","","ディスコ探偵水曜日〈上〉 (新潮文庫)"," 舞城王太郎","新潮社","2011","本","369"
"1","4062177447","9784062177443","","","読みたい","","","","2018-02-04 14:45:11","","野生の科学","中沢 新一","講談社","2012","本","484"
"1","4757160658","9784757160651","","","読みたい","","","","2018-02-04 17:49:45","","近代科学の形成と音楽","ピーター・ペジック","NTT出版","2016","本","478"
"1","4813271510","9784813271512","","","読みたい","","","","2018-02-04 17:59:09","","ひらめきを生み出すカオスの法則 (T's BUSINESS DESIGN)","Tim Harford","TAC出版","2017","本","320"
"1","4788512475","9784788512474","","","読みたい","","","","2018-02-04 18:13:44","","複雑さと共に暮らす―デザインの挑戦","ドナルド・ノーマン","新曜社","2011","本","332"
"1","4757102488","9784757102484","","","読みたい","","","","2018-02-04 18:16:44","","続 基礎情報学―「生命的組織」のために","西垣 通","NTT出版","2008","本","240"
"1","4757101201","9784757101203","","","読みたい","","","","2018-02-04 18:16:53","","基礎情報学―生命から社会へ","西垣 通","NTT出版","2004","本","235"
"1","4641174318","9784641174313","","","読み終わった","","","","2018-02-18 17:24:29","2018-06-13 22:21:31","ファッションで社会学する","藤田 結子","有斐閣","2017","本","308"
"1","4796702792","9784796702799","","","読みたい","","","","2018-02-18 17:24:33","","ファッションの文化社会学","ジョアン フィンケルシュタイン","せりか書房","","本","230"
"1","4130603159","9784130603157","","","読みたい","","","","2018-03-25 14:23:49","","科学と文化をつなぐ: アナロジーという思考様式","春日 直樹","東京大学出版会","2016","本","364"
"1","487919591X","9784879195913","","","読みたい","","","","2018-06-13 22:21:09","","ピエール・ブルデューの世界 (プラチック論叢)","山本 哲士","三交社","2007","本","399"
"1","4938661144","9784938661144","","","読みたい","","","","2018-06-13 22:21:15","","ピエール・ブルデュー―超領域の人間学","ピエール ブルデュー","藤原書店","","本","221"
"1","4120051102","9784120051104","","","読みたい","","","","2018-08-31 22:56:43","","情報爆発-初期近代ヨーロッパの情報管理術 (単行本)","アン・ブレア","中央公論新社","2018","本","446"
"1","4163906916","9784163906911","","","読みたい","","","","2018-09-15 18:28:48","","アマゾノミクス データ・サイエンティストはこう考える","アンドレアスワイガンド","文藝春秋","2017","本","397"
"1","4532322235","9784532322236","","","読みたい","","","","2018-09-15 18:30:09","","デス・バイ・アマゾン テクノロジーが変える流通の未来","城田 真琴","日本経済新聞出版","2018","本","280"
"1","4833422662","9784833422666","","","読みたい","","","","2018-09-15 18:30:21","","アマゾンエフェクト!  ―「究極の顧客戦略」に日本企業はどう立ち向かうか","鈴木 康弘","プレジデント社","2018","本","248"
"1","4409030892","9784409030899","","","読みたい","","","","2018-11-07 17:15:52","","社会の新たな哲学: 集合体、潜在性、創発","マヌエル デランダ","人文書院","2015","本","234"
"1","4797393963","9784797393965","","","読みたい","","","","2018-11-19 18:08:43","","機械学習のエッセンス -実装しながら学ぶPython,数学,アルゴリズム- (Machine Learning)","加藤 公一","SBクリエイティブ","2018","本","384"
"1","4806715344","9784806715344","","","読みたい","","","","2018-12-01 14:47:08","","火の科学 (エネルギー・神・鉄から錬金術まで)","西野 順也","築地書館","2017","本","256"
"1","4799323563","9784799323564","","","読みたい","","","","2018-12-08 22:58:04","","現実はいつも対話から生まれる","ケネス・J・ガーゲン","ディスカヴァー・トゥエンティワン","2018","本","191"
"1","4888489157","9784888489157","","","読みたい","","","","2018-12-08 22:58:20","","あなたへの社会構成主義","ケネス・J. ガーゲン","ナカニシヤ出版","2004","本","378"
"1","4062199971","9784062199971","","","読みたい","","","","2018-12-15 12:45:04","","When 完璧なタイミングを科学する","ダニエル・ピンク","講談社","2018","本","322"
"1","4005006159","9784005006151","","","読みたい","","","","2019-01-31 09:27:27","","労働法はぼくらの味方! (岩波ジュニア新書)","笹山 尚人","岩波書店","2009","本","198"
"1","4766425022","9784766425024","","","読みたい","","","","2019-02-04 08:24:00","","デザイン科学概論:多空間デザインモデルの理論と実践","加藤 健郎","慶應義塾大学出版会","2018","本","232"
"1","4764905248","9784764905245","","","読みたい","","","","2019-02-04 08:39:07","","データ市場:データを活かすイノベーションゲーム","大澤 幸生","近代科学社","2017","本","304"
"1","4826902077","9784826902076","","","いま読んでる","","","","2019-02-21 10:28:40","","進化の意外な順序ー感情、意識、創造性と文化の起源","アントニオ・ダマシオ","白揚社","2019","本","349"
"1","4797336080","9784797336085","","","読みたい","","","","2019-04-09 22:46:23","","プロとしてのSQLチューニング入門","福田 武志","ソフトバンク クリエイティブ","2007","本","352"
"1","4839961263","9784839961268","","","いま読んでる","","","","2019-04-09 22:46:43","","ビッグデータ分析・活用のためのSQLレシピ","加嵜 長門","マイナビ出版","2017","本","496"
"1","4907421354","9784907421359","","","読みたい","","","","2019-04-14 15:40:35","","セオリー・オブ・ナレッジ―世界が認めた『知の理論』","SueBastian","ピアソンジャパン","2016","本","171"
"1","432406640X","9784324066409","","","読みたい","","","","2019-04-27 01:58:27","","学力づくりを考える「学び」とはなにか","月刊「悠」編集部","ぎょうせい","2001","本","175"
"1","4004315964","9784004315964","","","読みたい","","","","2019-04-27 01:59:00","","学びとは何か――〈探究人〉になるために (岩波新書)","今井 むつみ","岩波書店","2016","本","256"
"1","4863853009","9784863853003","","","読みたい","","","","2019-04-28 14:40:14","","短歌タイムカプセル","東 直子","書肆侃侃房","2018","本","248"
"1","4326800534","9784326800537","","","読みたい","","","","2019-05-19 01:31:07","","分析美学入門","ロバート ステッカー","勁草書房","2013","本","500"
"1","4140817577","9784140817575","","","読みたい","","","","2019-05-24 19:10:26","","美しき免疫の力―人体の動的ネットワークを解き明かす","ダニエル・M・デイヴィス","NHK出版","2018","本","360"
"1","4130561200","9784130561204","","","読みたい","","","","2019-05-25 11:16:28","","予測がつくる社会: 「科学の言葉」の使われ方","山口 富子","東京大学出版会","2019","本","312"
"1","415209642X","9784152096425","","","読みたい","","","","2019-06-02 21:14:47","","観察力を磨く 名画読解","エイミー・E・ハーマン","早川書房","2016","本","361"
"1","4041212073","9784041212073","","","読みたい","","","","2019-06-12 00:51:46","","不道徳教育講座 (角川文庫)"," 三島由紀夫","角川書店","1967","本","341"
"1","4622087936","9784622087939","","","読みたい","","","","2019-06-15 15:54:04","","測りすぎ――なぜパフォーマンス評価は失敗するのか?","ジェリー・Z・ミュラー","みすず書房","2019","本","232"
"1","400029847X","9784000298476","","","読みたい","","","","2019-06-16 19:57:19","","欠測データの統計科学――医学と社会科学への応用 (調査観察データ解析の実際 第1巻)","星野 崇宏","岩波書店","2016","本","240"
"1","4000069721","9784000069724","","","読みたい","","","","2019-06-16 19:57:22","","調査観察データの統計科学―因果推論・選択バイアス・データ融合 (シリーズ確率と情報の科学)","星野 崇宏","岩波書店","2009","本","245"
"1","431401167X","9784314011679","","","読みたい","","","","2019-06-22 15:36:06","","流れといのち──万物の進化を支配するコンストラクタル法則","エイドリアン・ベジャン","紀伊國屋書店","2019","本","404"
"1","488131324X","9784881313244","","","読みたい","","","","2019-06-30 02:13:37","","土井善晴の素材のレシピ","土井善晴","テレビ朝日","2019","本","159"
"1","4492520813","9784492520819","","","読みたい","","","","2019-07-04 10:34:07","","知識創造企業"," 野中郁次郎","東洋経済新報社","1996","本","401"
"1","4492521364","9784492521366","","","読みたい","","","","2019-07-04 10:34:12","","知識創造の方法論","野中 郁次郎","東洋経済新報社","2003","本","292"
"1","4791771753","9784791771752","","","読みたい","","","","2019-07-06 14:08:28","","なぜ脳はアートがわかるのか ―現代美術史から学ぶ脳科学入門―","エリック・R・カンデル","青土社","2019","本","256"
"1","4815808724","9784815808723","","","読みたい","","","","2019-07-14 16:56:10","","科学とモデル―シミュレーションの哲学 入門―","マイケル・ワイスバーグ","名古屋大学出版会","2017","本","324"
"1","4480065350","9784480065353","","","読みたい","","","","2019-07-24 08:29:13","","現代語訳 論語と算盤 (ちくま新書)","渋沢 栄一","筑摩書房","2010","本","256"
"1","4774196053","9784774196053","","","読みたい","","","","2019-07-26 21:55:37","","エンジニアリング組織論への招待 ~不確実性に向き合う思考と組織のリファクタリング","広木 大地","技術評論社","2018","本","304"
"1","4480097686","9784480097682","","","読みたい","","","","2019-08-06 10:31:28","","内的時間意識の現象学 (ちくま学芸文庫)","エトムントフッサール","筑摩書房","2016","本","667"
"1","4480098844","9784480098849","","","読みたい","","","","2019-08-11 23:25:29","","中世の覚醒 (ちくま学芸文庫)","リチャード・E.ルーベンスタイン","筑摩書房","2018","本","580"
"1","4532198348","9784532198343","","","読みたい","","","","2019-09-27 23:35:36","","How Google Works(ハウ・グーグル・ワークス) 私たちの働き方とマネジメント (日経ビジネス人文庫)","エリック・シュミット","日本経済新聞出版","2017","本","464"
"1","4000054724","9784000054720","","","読みたい","","","","2019-10-06 01:15:40","","思考と意味の取扱いガイド","レイ・ジャッケンドフ","岩波書店","2019","本","360"
"1","4641174482","9784641174481","","","読みたい","","","","2019-10-08 18:57:04","","ビット・バイ・ビット -- デジタル社会調査入門","マシュー・J.サルガニック","有斐閣","2019","本","470"
"1","4588010905","9784588010903","","","読みたい","","","","2019-10-10 17:26:37","","社会的なものを組み直す: アクターネットワーク理論入門 (叢書・ウニベルシタス)","ブリュノラトゥール","法政大学出版局","2019","本","577"
"1","4478106444","9784478106440","","","いま読んでる","","","","2019-10-21 11:02:42","","組織開発の探究 理論に学び、実践に活かす","中原 淳","ダイヤモンド社","2018","本","408"
"1","4130626205","9784130626200","","","読みたい","","","","2019-11-05 11:54:29","","普遍生物学: 物理に宿る生命、生命の紡ぐ物理","金子 邦彦","東京大学出版会","2019","本","322"
"1","4863101406","9784863101401","","","読みたい","","","","2019-11-05 16:44:51","","暮らしを変える驚きの数理工学 (ウェッジ選書53)","合原　一幸","ウェッジ","2015","本","281"
"1","4802611528","9784802611527","","","読みたい","","","","2019-11-13 22:03:28","","リサーチの技法","ウェイン・C・ブース","ソシム","2018","本","496"
"1","4907623100","9784907623104","","","読みたい","","","","2019-11-26 05:14:48","","具体と抽象 ―世界が変わって見える知性のしくみ","細谷 功","dZERO","2014","本","133"
"1","4750515531","9784750515533","","","読みたい","","","","2019-11-26 08:01:14","","抽象の力 (近代芸術の解析)","岡崎 乾二郎","亜紀書房","2018","本","440"
"1","4000057022","9784000057028","","","読みたい","","","","2019-11-28 14:01:14","","テキストデータの統計科学入門","金 明哲","岩波書店","2009","本","244"
"1","4866470658","9784866470658","","","読みたい","","","","2019-11-30 17:53:47","","数字が明かす小説の秘密 スティーヴン・キング、J・K・ローリングからナボコフまで","ベン・ブラット","DU BOOKS","2018","本","440"
"1","4003364597","9784003364598","","","読みたい","","","","2019-12-08 09:15:27","","時間と自由 (岩波文庫)","ベルクソン","岩波書店","2001","本","311"
"1","4380892131","9784380892134","","","読みたい","","","","2019-12-23 13:49:55","","官僚制支配の日常構造―善意による支配とは何か","畠山 弘文","三一書房","1989","本","451"
"1","4901095048","9784901095044","","","読みたい","","","","2019-12-24 19:31:42","","情報視覚化と問題発見支援―問題構造の可視化による仮説生成","土橋 喜","あるむ","","本","290"
"1","4938551187","9784938551186","","","読みたい","","","","2020-01-01 03:33:12","","社会科学のためのモデル入門","チャールズ・A・レイブ","ハーベスト社","","本","313"
"1","4478016380","9784478016381","","","読み終わった","","","","2020-01-03 17:29:31","2020-02-26 00:00:00","ピクサー流 創造するちから――小さな可能性から、大きな価値を生み出す方法"," エイミー・ワラスエド・キャットムル","ダイヤモンド社","2014","本","424"
"1","4822289915","9784822289911","","","読みたい","","","","2020-01-03 17:31:43","","ソフトウェア・ファースト あらゆるビジネスを一変させる最強戦略","及川 卓也","日経BP","2019","本","380"
"1","B07PQDKFMR","","","","読み終わった","","","","2020-02-26 21:34:58","2020-02-26 00:00:00","PIXAR 〈ピクサー〉 世界一のアニメーション企業の今まで語られなかったお金の話","ローレンス・レビー","文響社","2019","電子書籍","296"
"1","4393621913","9784393621912","","","読みたい","","","","2020-02-26 21:35:46","","致命的な思いあがり (ハイエク全集 第2期)","ハイエク","春秋社","2009","本","263"
"1","4393621743","9784393621745","","","読みたい","","","","2020-02-26 21:35:48","","感覚秩序　ハイエク全集 I-4 (1)","F.A. ハイエク","春秋社","2008","本","320"
"1","4393621735","9784393621738","","","読みたい","","","","2020-02-26 21:36:27","","個人主義と経済秩序　ハイエク全集 1-3 【新版】"," 嘉治元郎","春秋社","2008","本","408"
"1","4393622006","9784393622001","","","読みたい","","","","2020-02-26 21:36:48","","社会主義と戦争 (ハイエク全集 第2期)","ハイエク","春秋社","","本","228"
"1","4822246663","9784822246662","","","読みたい","","","","2020-03-03 18:25:50","","なぜビジネス書は間違うのか","フィル・ローゼンツワイグ","日経BP","2008","本","312"
"1","4478001227","9784478001226","","","読みたい","","","","2020-03-03 18:26:08","2020-03-03 00:00:00","まぐれ―投資家はなぜ、運を実力と勘違いするのか","ナシーム・ニコラス・タレブ","ダイヤモンド社","2008","本","387"
"1","4627855117","9784627855113","","","読みたい","","","","2020-03-05 01:21:35","","ネットワークダイナミクス入門","会田 雅樹","森北出版","2020","本","216"
"1","4627062710","9784627062719","","","読みたい","","","","2020-03-05 01:21:48","","文化進化の数理","田村 光平","森北出版","2020","本","256"
"1","4873117119","9784873117119","","","読みたい","","","","2020-03-09 04:13:10","","Lean Analytics ―スタートアップのためのデータ解析と活用法 (THE LEAN SERIES)","アリステア・クロール","オライリージャパン","2015","本","400"
"1","4297113414","9784297113414","","","読みたい","","","","2020-03-09 04:13:18","","データ活用のための数理モデリング入門","水上 ひろき","技術評論社","2020","本","264"
"1","4798129704","9784798129709","","","読みたい","","","","2020-03-18 22:57:35","","アジャイル開発とスクラム~顧客・技術・経営をつなぐ協調的ソフトウェア開発マネジメント","平鍋 健児","翔泳社","2013","本","288"
"1","4772695206","9784772695206","","","読みたい","","","","2020-03-20 13:19:19","","なぜ直感のほうが上手くいくのか？ - 「無意識の知性」が決めている","ゲルト ギーゲレンツァー","インターシフト","2010","本","352"
"1","4006002610","9784006002619","","","読みたい","","","","2020-03-21 14:26:58","","「知」の欺瞞――ポストモダン思想における科学の濫用 (岩波現代文庫)","アラン・ソーカル","岩波書店","2012","本","464"
"1","4775970372","9784775970379","","","読みたい","","","","2020-03-28 11:29:21","","狂気とバブル―なぜ人は集団になると愚行に走るのか (ウィザードブックシリーズ)","チャールズ・マッケイ","パンローリング","2004","本","612"
"1","4627817711","9784627817715","","","読みたい","","","","2020-03-28 22:18:53","","データ解析の実務プロセス入門","あんちべ","森北出版","2015","本","256"
"1","4773816228","9784773816228","","","読みたい","","","","2020-04-05 20:09:54","","アート・パワー Art Power Boris Groys","ボリス・グロイス","現代企画室","2017","本","356"
"1","4478023212","9784478023211","","","読みたい","","","","2020-04-09 18:31:31","","反脆弱性[上]――不確実な世界を生き延びる唯一の考え方","ナシーム・ニコラス・タレブ","ダイヤモンド社","2017","本","412"
"1","4478023220","9784478023228","","","読みたい","","","","2020-04-09 18:31:34","","反脆弱性[下]――不確実な世界を生き延びる唯一の考え方","ナシーム・ニコラス・タレブ","ダイヤモンド社","2017","本","424"
"1","4788510626","9784788510623","","","読みたい","","","","2020-05-10 20:34:52","","エスノメソドロジー―人びとの実践から学ぶ (ワードマップ)","前田 泰樹","新曜社","2007","本","328"
"1","4121600045","9784121600042","","","読みたい","","","","2020-05-10 20:54:08","","悲しき熱帯〈1〉 (中公クラシックス)","レヴィ=ストロース","中央公論新社","2001","本","339"
"1","4753103447","9784753103447","","","読みたい","","","","2020-05-10 20:55:21","","Lexicon 現代人類学","奥野 克巳","以文社","2018","本","224"
"1","4788513285","9784788513280","","","読みたい","","","","2020-05-10 20:58:45","","現代エスノグラフィー: 新しいフィールドワークの理論と実践 (ワードマップ)","藤田 結子","新曜社","2013","本","257"
"1","4314011696","9784314011693","","","いま読んでる","","","","2020-06-07 21:02:21","","情動はこうしてつくられる──脳の隠れた働きと構成主義的情動理論","リサ・フェルドマン・バレット","紀伊國屋書店","2019","本","620"
"1","B00TPLKYEM","","","","読みたい","","","","2020-06-18 07:48:51","","融けるデザイン　ハード×ソフト×ネット時代の新たな設計論","渡邊 恵太","ビー・エヌ・エヌ新社","","電子書籍","218"
"1","B086JW8RYR","","","","読みたい","","","","2020-06-22 13:04:26","","現代経済学の直観的方法","長沼伸一郎","講談社","2020","電子書籍",""
"1","4065170087","9784065170083","","","読みたい","","","","2020-06-23 09:39:11","","最適化手法入門 (データサイエンス入門シリーズ)"," 寒野善博","講談社","2019","本","236"
